0.88	1390752000	SZ002131
6.28	1390838400	SZ002131
1.71	1390924800	SZ002131
3.93	1391011200	SZ002131
0.6	1391702400	SZ002131
2.96	1388592000	SZ300061
-4.87	1388678400	SZ300061
-7.56	1388937600	SZ300061
2.34	1389024000	SZ300061
-0.08	1389110400	SZ300061
3.89	1389196800	SZ300061
-7.26	1389283200	SZ300061
1.5	1389542400	SZ300061
6.78	1389628800	SZ300061
0.58	1389715200	SZ300061
-4.93	1389801600	SZ300061
10	1389888000	SZ300061
-1.73	1390147200	SZ300061
1.77	1390233600	SZ300061
-0.42	1390320000	SZ300061
1.67	1390406400	SZ300061
-2.47	1390492800	SZ300061
-2.74	1390752000	SZ300061
0.43	1390838400	SZ300061
4.32	1390924800	SZ300061
-1.72	1391011200	SZ300061
5.05	1391702400	SZ300061
7.48	1388592000	SZ300219
0.79	1388678400	SZ300219
-1.56	1388937600	SZ300219
1.58	1389024000	SZ300219
10.02	1389110400	SZ300219
-8.7	1389196800	SZ300219
1.77	1389283200	SZ300219
4.79	1389542400	SZ300219
2.39	1389628800	SZ300219
10.05	1389715200	SZ300219
7.93	1389801600	SZ300219
-5.13	1389888000	SZ300219
1.35	1390147200	SZ300219
10.04	1390233600	SZ300219
-0.65	1390320000	SZ300219
-0.24	1390406400	SZ300219
0.16	1390492800	SZ300219
-2.36	1390752000	SZ300219
-3.5	1390838400	SZ300219
1.81	1390924800	SZ300219
-2.37	1391011200	SZ300219
9.99	1391702400	SZ300219
-0.66	1388592000	SH600035
-0.33	1388678400	SH600035
-1.99	1388937600	SH600035
0	1389024000	SH600035
0.34	1389110400	SH600035
-1.01	1389196800	SH600035
-1.71	1389283200	SH600035
0	1389542400	SH600035
1.74	1389628800	SH600035
-0.34	1389715200	SH600035
0.68	1389801600	SH600035
-1.36	1389888000	SH600035
-0.34	1390147200	SH600035
1.38	1390233600	SH600035
2.39	1390320000	SH600035
0.33	1390406400	SH600035
0	1390492800	SH600035
-1.33	1390752000	SH600035
-0.34	1390838400	SH600035
0.68	1390924800	SH600035
-0.67	1391011200	SH600035
0.34	1391702400	SH600035
3.04	1388592000	SH600306
1.72	1388678400	SH600306
-3.26	1388937600	SH600306
1.12	1389024000	SH600306
2.1	1389110400	SH600306
-0.48	1389196800	SH600306
1.7	1389283200	SH600306
1.2	1389542400	SH600306
-0.59	1389628800	SH600306
-1.31	1389715200	SH600306
1.08	1389801600	SH600306
-2.38	1389888000	SH600306
-2.2	1390147200	SH600306
-0.12	1390233600	SH600306
2.25	1390320000	SH600306
-0.37	1390406400	SH600306
0.25	1390492800	SH600306
-3.06	1390752000	SH600306
-5.18	1390838400	SH600306
1.46	1390924800	SH600306
0.39	1391011200	SH600306
-0.13	1391702400	SH600306
0.93	1388592000	SZ000779
0	1388678400	SZ000779
-1.84	1388937600	SZ000779
0.12	1389024000	SZ000779
-2.23	1389110400	SZ000779
-1.8	1389196800	SZ000779
-2.32	1389283200	SZ000779
-3.25	1389542400	SZ000779
0.52	1389628800	SZ000779
0.51	1389715200	SZ000779
-0.51	1389801600	SZ000779
-0.51	1389888000	SZ000779
-2.45	1390147200	SZ000779
0.4	1390233600	SZ000779
4.35	1390320000	SZ000779
0.13	1390406400	SZ000779
1.89	1390492800	SZ000779
-1.73	1390752000	SZ000779
-1.64	1390838400	SZ000779
0	1390924800	SZ000779
10	1391011200	SZ000779
2.91	1391702400	SZ000779
-1.32	1388592000	SZ300168
0.69	1388678400	SZ300168
-2.45	1388937600	SZ300168
-0.88	1389024000	SZ300168
8.07	1389110400	SZ300168
-3.61	1389196800	SZ300168
-1.43	1389283200	SZ300168
1.01	1389542400	SZ300168
4.41	1389628800	SZ300168
0.31	1389715200	SZ300168
6.2	1390233600	SZ300168
2.71	1390320000	SZ300168
2.45	1390406400	SZ300168
2.54	1390492800	SZ300168
1.91	1390752000	SZ300168
-1.23	1390838400	SZ300168
3.95	1390924800	SZ300168
6.54	1391011200	SZ300168
7.24	1391702400	SZ300168
5.55	1388592000	SZ300325
0.61	1388678400	SZ300325
-3.31	1388937600	SZ300325
3.87	1389024000	SZ300325
-1.04	1389110400	SZ300325
-5.26	1389196800	SZ300325
0.56	1389283200	SZ300325
-0.28	1389542400	SZ300325
5.63	1389628800	SZ300325
1.14	1389715200	SZ300325
-1.9	1389801600	SZ300325
1.23	1389888000	SZ300325
-2.43	1390147200	SZ300325
2.05	1390233600	SZ300325
1.57	1390320000	SZ300325
1.89	1390406400	SZ300325
1.35	1390492800	SZ300325
-1.58	1390752000	SZ300325
-0.42	1390838400	SZ300325
3.48	1390924800	SZ300325
-2.13	1391011200	SZ300325
1.68	1391702400	SZ300325
0.67	1388592000	SH600573
0.17	1388678400	SH600573
-3.01	1388937600	SH600573
0.86	1389024000	SH600573
-1.71	1389110400	SH600573
-1.91	1389196800	SH600573
-0.53	1389283200	SH600573
0.71	1389542400	SH600573
0.88	1389628800	SH600573
1.75	1389715200	SH600573
1.55	1389801600	SH600573
-1.53	1389888000	SH600573
-0.69	1390147200	SH600573
1.56	1390233600	SH600573
2.22	1390320000	SH600573
0	1390406400	SH600573
1.17	1390492800	SH600573
-0.66	1390752000	SH600573
0	1390838400	SH600573
0	1390924800	SH600573
-0.5	1391011200	SH600573
0.84	1391702400	SH600573
2.4	1388592000	SH600774
-2	1388678400	SH600774
-3.23	1388937600	SH600774
1.49	1389024000	SH600774
0.49	1389110400	SH600774
-0.12	1389196800	SH600774
-3.65	1389283200	SH600774
0	1389542400	SH600774
0.88	1389628800	SH600774
1.25	1389715200	SH600774
0.37	1389801600	SH600774
-0.12	1389888000	SH600774
-0.37	1390147200	SH600774
0.62	1390233600	SH600774
2.58	1390320000	SH600774
0.72	1390406400	SH600774
0	1390492800	SH600774
0.24	1390752000	SH600774
3.8	1390838400	SH600774
10.06	1390924800	SH600774
-3.32	1391011200	SH600774
-3.01	1391702400	SH600774
0.16	1388592000	SH900927
-0.78	1388678400	SH900927
-1.1	1388937600	SH900927
0.8	1389024000	SH900927
-0.32	1389110400	SH900927
-0.16	1389196800	SH900927
-0.95	1389283200	SH900927
0.16	1389542400	SH900927
0	1389628800	SH900927
0.16	1389715200	SH900927
-0.32	1389801600	SH900927
-0.16	1389888000	SH900927
0.32	1390147200	SH900927
0.64	1390233600	SH900927
3.98	1390320000	SH900927
-0.31	1390406400	SH900927
1.54	1390492800	SH900927
1.21	1390752000	SH900927
2.84	1390838400	SH900927
-0.87	1390924800	SH900927
-0.73	1391011200	SH900927
-1.18	1391702400	SH900927
1.03	1388592000	SZ002077
-0.34	1388678400	SZ002077
-3.41	1388937600	SZ002077
0.53	1389024000	SZ002077
-0.18	1389110400	SZ002077
8.08	1389196800	SZ002077
0.33	1389283200	SZ002077
-6.48	1389542400	SZ002077
1.73	1389628800	SZ002077
0.17	1389715200	SZ002077
-1.02	1389801600	SZ002077
-2.23	1389888000	SZ002077
0.18	1390147200	SZ002077
1.23	1390233600	SZ002077
1.91	1390320000	SZ002077
0.34	1390406400	SZ002077
2.03	1390492800	SZ002077
-1.33	1390752000	SZ002077
0.51	1390838400	SZ002077
1.68	1390924800	SZ002077
-1.32	1391011200	SZ002077
2.67	1391702400	SZ002077
1.4	1388592000	SZ002243
-1.23	1388678400	SZ002243
-2.49	1388937600	SZ002243
0.32	1389024000	SZ002243
4.78	1389110400	SZ002243
-2.58	1389196800	SZ002243
1.09	1389283200	SZ002243
2.16	1389542400	SZ002243
0.15	1389628800	SZ002243
-0.9	1389715200	SZ002243
1.22	1389801600	SZ002243
-1.95	1389888000	SZ002243
-3.68	1390147200	SZ002243
1.11	1390233600	SZ002243
2.52	1390320000	SZ002243
0.77	1390406400	SZ002243
0.76	1390492800	SZ002243
-1.21	1390752000	SZ002243
1.23	1390838400	SZ002243
-2.27	1390924800	SZ002243
-1.24	1391011200	SZ002243
1.25	1391702400	SZ002243
0.51	1388592000	SZ002308
-0.5	1388678400	SZ002308
-3.66	1388937600	SZ002308
-2.1	1389024000	SZ002308
2.41	1389110400	SZ002308
-1.44	1389196800	SZ002308
-2.92	1389283200	SZ002308
-0.27	1389542400	SZ002308
3.29	1389628800	SZ002308
0.53	1389715200	SZ002308
0.4	1389801600	SZ002308
-2.1	1389888000	SZ002308
-0.67	1390147200	SZ002308
4.59	1390233600	SZ002308
1.03	1390320000	SZ002308
1.53	1390406400	SZ002308
1.76	1390492800	SZ002308
-0.5	1390752000	SZ002308
-1.74	1390838400	SZ002308
2.66	1390924800	SZ002308
-1.6	1391011200	SZ002308
7.02	1391702400	SZ002308
3.17	1388592000	SZ002546
-1.42	1388678400	SZ002546
-3.72	1388937600	SZ002546
3.36	1389024000	SZ002546
-0.48	1389110400	SZ002546
-5.51	1389196800	SZ002546
-0.38	1389283200	SZ002546
0.45	1389542400	SZ002546
2.37	1389628800	SZ002546
1.63	1389715200	SZ002546
0.55	1389801600	SZ002546
-1.53	1389888000	SZ002546
-2.55	1390147200	SZ002546
4.15	1390233600	SZ002546
1.47	1390320000	SZ002546
0.18	1390406400	SZ002546
0.84	1390492800	SZ002546
-1.61	1390752000	SZ002546
0.42	1390838400	SZ002546
2.78	1390924800	SZ002546
-3.24	1391011200	SZ002546
2.37	1391702400	SZ002546
5.15	1388592000	SZ002553
-6.7	1388678400	SZ002553
-9.54	1388937600	SZ002553
-0.38	1389024000	SZ002553
2.19	1389110400	SZ002553
-6	1389196800	SZ002553
1.87	1389283200	SZ002553
-0.13	1389542400	SZ002553
2.06	1389628800	SZ002553
1.37	1389715200	SZ002553
9.24	1389801600	SZ002553
-1.36	1389888000	SZ002553
-0.12	1390147200	SZ002553
0.35	1390233600	SZ002553
1.41	1390320000	SZ002553
-1.7	1390406400	SZ002553
-0.63	1390492800	SZ002553
1.9	1390752000	SZ002553
0.47	1390838400	SZ002553
-0.58	1390924800	SZ002553
2.72	1391011200	SZ002553
5.11	1391702400	SZ002553
2.06	1388592000	SZ300099
-2.33	1388678400	SZ300099
-6.04	1388937600	SZ300099
1.44	1389024000	SZ300099
5	1389110400	SZ300099
-4.13	1389196800	SZ300099
6.54	1389283200	SZ300099
1.79	1389542400	SZ300099
1.07	1389628800	SZ300099
-1.44	1389715200	SZ300099
-1.15	1389801600	SZ300099
-1.09	1389888000	SZ300099
4	1390147200	SZ300099
1.05	1390233600	SZ300099
-0.3	1390320000	SZ300099
1.35	1390406400	SZ300099
-0.89	1390492800	SZ300099
-5.29	1390752000	SZ300099
-1.73	1390838400	SZ300099
3.36	1390924800	SZ300099
-0.62	1391011200	SZ300099
3.35	1391702400	SZ300099
2.43	1388592000	SZ300304
0.91	1388678400	SZ300304
-9.99	1388937600	SZ300304
0.62	1389024000	SZ300304
10.01	1389110400	SZ300304
-6.45	1389196800	SZ300304
0.71	1389283200	SZ300304
2.28	1389542400	SZ300304
1.82	1389628800	SZ300304
0.87	1389715200	SZ300304
-0.27	1389801600	SZ300304
-3.74	1389888000	SZ300304
-0.73	1390147200	SZ300304
-0.42	1390233600	SZ300304
1.5	1390320000	SZ300304
2.95	1390406400	SZ300304
-0.16	1390492800	SZ300304
3.2	1390752000	SZ300304
-2.91	1390838400	SZ300304
-1.05	1390924800	SZ300304
-4.67	1391011200	SZ300304
2.58	1391702400	SZ300304
-1.26	1388592000	SH600116
-1.96	1388678400	SH600116
0.2	1388937600	SH600116
-2.2	1389024000	SH600116
-1.63	1389110400	SH600116
-0.21	1389196800	SH600116
-3.54	1389283200	SH600116
-1.62	1389542400	SH600116
1.75	1389628800	SH600116
-0.22	1389715200	SH600116
0.32	1389801600	SH600116
0.32	1389888000	SH600116
-1.18	1390147200	SH600116
1.41	1390233600	SH600116
2.14	1390320000	SH600116
0.21	1390406400	SH600116
1.99	1390492800	SH600116
-1.23	1390752000	SH600116
-1.04	1390838400	SH600116
0.31	1390924800	SH600116
-1.78	1391011200	SH600116
1.38	1391702400	SH600116
0	1388592000	SH603003
-2.17	1388678400	SH603003
-7.75	1388937600	SH603003
1.53	1389024000	SH603003
6.24	1389110400	SH603003
1.92	1389196800	SH603003
-4.97	1389283200	SH603003
-2.72	1389542400	SH603003
3.01	1389628800	SH603003
-0.94	1389715200	SH603003
-0.95	1389801600	SH603003
-2.44	1389888000	SH603003
-0.98	1390147200	SH603003
3.74	1390233600	SH603003
2.76	1390320000	SH603003
-0.31	1390406400	SH603003
0.52	1390492800	SH603003
-2.57	1390752000	SH603003
1.8	1390838400	SH603003
-1.66	1390924800	SH603003
-1.69	1391011200	SH603003
0.64	1391702400	SH603003
-0.73	1388592000	SZ000018
-2.21	1388678400	SZ000018
-1.4	1388937600	SZ000018
0.66	1389024000	SZ000018
0	1389110400	SZ000018
-1.08	1389196800	SZ000018
-1.43	1389283200	SZ000018
-1.22	1389542400	SZ000018
0.68	1389628800	SZ000018
0.11	1389715200	SZ000018
0	1389801600	SZ000018
0	1389888000	SZ000018
-1.01	1390147200	SZ000018
0.79	1390233600	SZ000018
1.57	1390320000	SZ000018
-0.99	1390406400	SZ000018
1.22	1390492800	SZ000018
0.11	1390752000	SZ000018
-0.55	1390838400	SZ000018
0.77	1390924800	SZ000018
-0.22	1391011200	SZ000018
1.87	1391702400	SZ000018
0.69	1388592000	SZ000070
-0.88	1388678400	SZ000070
-3.54	1388937600	SZ000070
0.2	1389024000	SZ000070
3.05	1389110400	SZ000070
2.17	1389196800	SZ000070
1.16	1389283200	SZ000070
3.06	1389542400	SZ000070
-0.83	1389628800	SZ000070
-2.06	1389715200	SZ000070
2.2	1389801600	SZ000070
-0.47	1389888000	SZ000070
-6.01	1390147200	SZ000070
1.4	1390233600	SZ000070
5.42	1390320000	SZ000070
0.75	1390406400	SZ000070
0.46	1390492800	SZ000070
2.12	1390752000	SZ000070
-0.99	1390838400	SZ000070
0.64	1390924800	SZ000070
-1.91	1391011200	SZ000070
1.67	1391702400	SZ000070
6.69	1388592000	SZ002005
5.33	1388678400	SZ002005
1.24	1388937600	SZ002005
1	1389024000	SZ002005
4.95	1389110400	SZ002005
-3.35	1389196800	SZ002005
-1.41	1389283200	SZ002005
0.11	1389542400	SZ002005
3.51	1389628800	SZ002005
3.5	1389715200	SZ002005
-1.43	1389801600	SZ002005
0.42	1390147200	SZ002005
4.14	1390233600	SZ002005
0	1390320000	SZ002005
-0.6	1390406400	SZ002005
-1.2	1390492800	SZ002005
-1.52	1390752000	SZ002005
-1.95	1390838400	SZ002005
2.83	1390924800	SZ002005
-7.44	1391011200	SZ002005
1.98	1391702400	SZ002005
0.17	1388592000	SZ002283
-0.69	1388678400	SZ002283
-0.52	1388937600	SZ002283
1.41	1389024000	SZ002283
-0.52	1389110400	SZ002283
-4.01	1389196800	SZ002283
-2.36	1389283200	SZ002283
-0.74	1389542400	SZ002283
2.62	1389628800	SZ002283
-0.36	1389715200	SZ002283
0	1389801600	SZ002283
-0.18	1389888000	SZ002283
1.47	1390147200	SZ002283
2.71	1390233600	SZ002283
2.82	1390320000	SZ002283
2.4	1390406400	SZ002283
-1.5	1390492800	SZ002283
-0.68	1390752000	SZ002283
2.22	1390838400	SZ002283
-1	1390924800	SZ002283
-0.84	1391011200	SZ002283
0.85	1391702400	SZ002283
1.74	1388592000	SZ300096
5.8	1388678400	SZ300096
-0.07	1388937600	SZ300096
4.97	1389024000	SZ300096
-4.17	1389110400	SZ300096
2.23	1389196800	SZ300096
-0.57	1389283200	SZ300096
-1.73	1389542400	SZ300096
2.16	1389628800	SZ300096
0.86	1389715200	SZ300096
-1.07	1389801600	SZ300096
-0.47	1389888000	SZ300096
-0.04	1390147200	SZ300096
-0.54	1390233600	SZ300096
-0.36	1390320000	SZ300096
5.61	1390406400	SZ300096
2.83	1390492800	SZ300096
2.79	1390752000	SZ300096
-0.1	1390838400	SZ300096
2.94	1390924800	SZ300096
-0.41	1391011200	SZ300096
-4.46	1391702400	SZ300096
4.9	1388592000	SZ300113
-1.65	1388678400	SZ300113
-2.06	1388937600	SZ300113
4.79	1389024000	SZ300113
9.62	1389110400	SZ300113
-5.13	1389196800	SZ300113
-2.57	1389283200	SZ300113
6.02	1389542400	SZ300113
0.33	1389628800	SZ300113
2.31	1389715200	SZ300113
-1.2	1389801600	SZ300113
-0.69	1389888000	SZ300113
-6.11	1390147200	SZ300113
5.75	1390233600	SZ300113
0.58	1390320000	SZ300113
3.34	1390406400	SZ300113
5.12	1390492800	SZ300113
-1.63	1390752000	SZ300113
-4.17	1390838400	SZ300113
4.8	1390924800	SZ300113
-0.1	1391011200	SZ300113
4.6	1391702400	SZ300113
10.08	1390320000	SZ300169
10.01	1390406400	SZ300169
3.51	1390492800	SZ300169
-7.04	1390752000	SZ300169
-0.54	1390838400	SZ300169
1.36	1390924800	SZ300169
-5.36	1391011200	SZ300169
0.85	1391702400	SZ300169
45.17	1390233600	SZ300362
9.99	1390320000	SZ300362
10.02	1390406400	SZ300362
5.79	1390492800	SZ300362
-10	1390924800	SZ300362
-4.58	1391011200	SZ300362
2.19	1391702400	SZ300362
-0.71	1388592000	SH600173
-1.43	1388678400	SH600173
-2.91	1388937600	SH600173
0.37	1389024000	SH600173
-1.12	1389110400	SH600173
-1.13	1389196800	SH600173
-0.38	1389283200	SH600173
0.77	1389542400	SH600173
0.76	1389628800	SH600173
-1.13	1389715200	SH600173
0.76	1389801600	SH600173
-0.76	1389888000	SH600173
-1.53	1390147200	SH600173
0.78	1390233600	SH600173
4.23	1390320000	SH600173
-1.48	1390406400	SH600173
1.87	1390492800	SH600173
-0.74	1390752000	SH600173
0	1390838400	SH600173
0.37	1390924800	SH600173
-0.37	1391011200	SH600173
0	1391702400	SH600173
1.31	1388592000	SZ002183
4.02	1388678400	SZ002183
-0.83	1388937600	SZ002183
0.7	1389024000	SZ002183
1.38	1389110400	SZ002183
-1.64	1389196800	SZ002183
-4.3	1389283200	SZ002183
-2.75	1389542400	SZ002183
4.77	1389628800	SZ002183
-0.43	1389715200	SZ002183
1.29	1389801600	SZ002183
-1.13	1389888000	SZ002183
-3	1390147200	SZ002183
3.09	1390233600	SZ002183
2.85	1390320000	SZ002183
-0.14	1390406400	SZ002183
5.97	1390492800	SZ002183
0.92	1390752000	SZ002183
1.04	1390838400	SZ002183
2.31	1390924800	SZ002183
-1.38	1391011200	SZ002183
0.64	1391702400	SZ002183
10	1390320000	SZ002602
9.96	1390406400	SZ002602
9.97	1390492800	SZ002602
9.99	1390752000	SZ002602
10.02	1390838400	SZ002602
10.04	1390924800	SZ002602
9.98	1391011200	SZ002602
9.99	1391702400	SZ002602
5.66	1388592000	SZ002655
-2.5	1388678400	SZ002655
-6.5	1388937600	SZ002655
9.98	1389024000	SZ002655
9.96	1389110400	SZ002655
1.94	1389196800	SZ002655
2.7	1389283200	SZ002655
0.23	1389542400	SZ002655
9.1	1389628800	SZ002655
-3.18	1389715200	SZ002655
2.12	1389801600	SZ002655
1.43	1389888000	SZ002655
-5.57	1390147200	SZ002655
4.4	1390233600	SZ002655
1.57	1390320000	SZ002655
-1.62	1390406400	SZ002655
4.72	1390492800	SZ002655
6.35	1390752000	SZ002655
-2.63	1390838400	SZ002655
1.32	1390924800	SZ002655
-6.38	1391011200	SZ002655
1.25	1391702400	SZ002655
1.17	1388592000	SZ300342
-1.34	1388678400	SZ300342
-9.5	1388937600	SZ300342
1.82	1389024000	SZ300342
4.95	1389110400	SZ300342
-4.97	1389196800	SZ300342
1.04	1389283200	SZ300342
1.4	1389542400	SZ300342
2.11	1389628800	SZ300342
2.73	1389715200	SZ300342
-3.04	1389801600	SZ300342
-0.58	1389888000	SZ300342
-6.77	1390147200	SZ300342
0.69	1390233600	SZ300342
1.19	1390320000	SZ300342
1.29	1390406400	SZ300342
1.3	1390492800	SZ300342
-2.06	1390752000	SZ300342
0.32	1390838400	SZ300342
-0.64	1390924800	SZ300342
-1.87	1391011200	SZ300342
1.82	1391702400	SZ300342
1.25	1388592000	SZ002467
1.68	1388678400	SZ002467
-2.53	1388937600	SZ002467
0.05	1389024000	SZ002467
3.39	1389110400	SZ002467
-2.46	1389196800	SZ002467
-5.04	1389283200	SZ002467
0.36	1389542400	SZ002467
3.16	1389628800	SZ002467
2.71	1389715200	SZ002467
-0.98	1389801600	SZ002467
0.69	1389888000	SZ002467
0.64	1390147200	SZ002467
4.24	1390233600	SZ002467
2.39	1390320000	SZ002467
1.74	1390406400	SZ002467
1.26	1390492800	SZ002467
-1.06	1390752000	SZ002467
-2.47	1390838400	SZ002467
6.99	1390924800	SZ002467
-0.64	1391011200	SZ002467
5.23	1391702400	SZ002467
0.83	1388592000	SZ200025
-0.17	1388678400	SZ200025
-4.8	1388937600	SZ200025
-0.87	1389024000	SZ200025
-0.53	1389110400	SZ200025
0.71	1389196800	SZ200025
2.1	1389283200	SZ200025
0	1389542400	SZ200025
2.57	1389628800	SZ200025
0	1389715200	SZ200025
-0.33	1389801600	SZ200025
-1.34	1389888000	SZ200025
-2.04	1390147200	SZ200025
0.69	1390233600	SZ200025
2.41	1390320000	SZ200025
1.85	1390406400	SZ200025
0.17	1390492800	SZ200025
-0.33	1390752000	SZ200025
0.17	1390838400	SZ200025
0.33	1390924800	SZ200025
3.29	1391011200	SZ200025
2.39	1391702400	SZ200025
0.76	1388592000	SZ000595
-1.31	1388678400	SZ000595
-3.04	1388937600	SZ000595
0	1389024000	SZ000595
-0.78	1389110400	SZ000595
-0.59	1389196800	SZ000595
-0.4	1389283200	SZ000595
-1.2	1389542400	SZ000595
0.81	1389628800	SZ000595
-1.2	1389715200	SZ000595
0.61	1389801600	SZ000595
-0.6	1389888000	SZ000595
-0.61	1390147200	SZ000595
1.02	1390233600	SZ000595
2.63	1390320000	SZ000595
-0.59	1390406400	SZ000595
0.79	1390492800	SZ000595
-1.77	1390752000	SZ000595
1	1390838400	SZ000595
0.59	1390924800	SZ000595
0.39	1391011200	SZ000595
0.39	1391702400	SZ000595
-1.88	1388592000	SZ002495
4.47	1388678400	SZ002495
-2.75	1388937600	SZ002495
-2.35	1389024000	SZ002495
-0.32	1389110400	SZ002495
-2.74	1389196800	SZ002495
-0.99	1389283200	SZ002495
0.34	1389542400	SZ002495
2.84	1389628800	SZ002495
-0.65	1389715200	SZ002495
0.82	1389801600	SZ002495
0.81	1389888000	SZ002495
-1.77	1390147200	SZ002495
1.64	1390233600	SZ002495
3.54	1390320000	SZ002495
1.87	1390406400	SZ002495
1.07	1390492800	SZ002495
-1.21	1390752000	SZ002495
-0.92	1390838400	SZ002495
2.31	1390924800	SZ002495
-0.3	1391011200	SZ002495
4.69	1391702400	SZ002495
0.95	1388592000	SZ300217
-2.1	1388678400	SZ300217
-2.9	1388937600	SZ300217
2.38	1389024000	SZ300217
2.43	1389110400	SZ300217
-5.48	1389196800	SZ300217
-7.59	1389283200	SZ300217
0.66	1389542400	SZ300217
2.94	1389628800	SZ300217
0.12	1389715200	SZ300217
-0.99	1389801600	SZ300217
-0.18	1389888000	SZ300217
-0.24	1390147200	SZ300217
10.03	1390233600	SZ300217
3.75	1390320000	SZ300217
3.57	1390406400	SZ300217
2.64	1390492800	SZ300217
5.25	1390752000	SZ300217
-0.18	1390838400	SZ300217
-0.28	1390924800	SZ300217
-1.86	1391011200	SZ300217
3.64	1391702400	SZ300217
0.7	1388592000	SZ000605
1.45	1388678400	SZ000605
-2.42	1388937600	SZ000605
0.32	1389024000	SZ000605
0.63	1389110400	SZ000605
